filename,duration,text,gender,age_group,primary_language,native_place_state,native_place_district,highest_qualification,job_category,occupation_domain
male_0413.wav,3.7508125,Please transfer Rs 20000 to my Citrus wallet.,Male,30-45,Kannada,Karnataka,Shimoga,Post Graduate,Full Time,Education and Research
male_0414.wav,15.7283125,"This book, I keep coming back to this book because first, it is an experimental novel, This type of novels are not usually written in Gujarati",Male,30-45,Gujarati,Gujarat,Sabarkantha,Post Graduate,Part Time,Education and Research
male_0415.wav,27.2279375,"The industry isn't that popular over here in Kashmir.So there are very less opportunities of finding such places. Personally, I do not know any such places where tourists can come and enjoy music and singing.But Yes, there are some certain occasions wherein the local artists or sometimes the artists from other part of India as well come here. They take part. They sing in front of people",Male,18-30,Kashmiri,Jammu Kashmir,Srinagar,Post Graduate,Other,Education and Research
male_0416.wav,5.2200625,between a reverence to the past and a vision for the future,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
male_0417.wav,3.0894375,Can you show me what all is available in that category?,Male,18-30,Assamese,Assam,Lakhimpur,Post Graduate,Full Time,Technology and Services
male_0418.wav,6.2365625,What are some ways to stay motivated and focused during a long swim practice or workout?,Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
male_0419.wav,4.611125,which has given rise to fishy culture.,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
male_0420.wav,14.5760625,"Dak Bungalow of Darjeeling, Kothiyar Bungalow of different Singonad Plantations,",Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0421.wav,4.1400625,The Indian independence movement developed strong roots in the city,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
male_0422.wav,3.104625,what's the recipe for pasta sauce,Male,30-45,Sindhi,Rajasthan,Ajmer,Post Graduate,Part Time,Government
male_0423.wav,5.7751875,could you please have uber be at my house in fifteen minutes?,Male,60+,Odia,Odisha,Sundergarh,Graduate,Freelance,Education and Research
male_0424.wav,3.63725,got GoodDiet instead on Himalayan Natives,Male,18-30,Telugu,Andhra Pradesh,Prakasam,Under Graduate Student,Full Time,Technology and Services
male_0425.wav,14.6748125,For registered mobile number 67855505215 find all applied Renewal scholarship applications in academic year 2020 - 2021,Male,30-45,Marathi,Maharashtra,Raigad,Post Graduate,Full Time,Education and Research
male_0426.wav,3.4185,I save the structure.,Male,45-60,Nepali,Meghalaya,Ri Bhoi,Post Graduate,Full Time,Education and Research
male_0427.wav,12.59875,"When I was in Vietnam, I could see that many Indians as well as people from European, American and Caribbean countries were in Vietnam to enjoy their holidays.",Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
male_0428.wav,3.0620625,Technology has severely impacted the field of photography,Male,30-45,Bengali,West Bengal,Kolkata,Graduate,Freelance,Entertainment
male_0429.wav,4.8146875,Do you have any family recipes that have been passed down through the generations?,Male,45-60,Telugu,Telangana,Hyderabad,Doctoral (PhD) or higher level,Full Time,Education and Research
male_0430.wav,8.8513125,the traditions that are being continued for the decades and by gathering annually and monthly,Male,18-30,Gujarati,Gujarat,Sabarkantha,Post Graduate,Full Time,Information and Media
male_0431.wav,7.106625,"Artistic gymnastics is a popular spectator sport at many competitions, including the Summer Olympic Games.",Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
male_0432.wav,9.36,"As a medium of introduction, sports playing a rapid and important role to connect the",Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0433.wav,3.83325,by allowing the garden,Male,45-60,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Full Time,Education and Research
male_0434.wav,7.1275,So while running they should have a common line of landing.,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
male_0435.wav,6.02,I also have traveled in the both side of the life.,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0436.wav,9.1331875,Search for ESIC Centres located in area with pincode 321535 and centre type Local Office,Male,30-45,Assamese,Assam,Nagaon,Post Graduate,Full Time,Education and Research
male_0437.wav,5.0200625,What is remarkable about Ahmedabad is the harmony between art and industry,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
male_0438.wav,12.9710625,It has started a number of programs to give training to the young people through various government agencies.,Male,45-60,Nepali,Meghalaya,Ri Bhoi,Post Graduate,Full Time,Education and Research
male_0439.wav,5.918375,There is no consensus reference standard for the diagnosis of carpal tunnel syndrome.,Male,30-45,Dogri,Jammu Kashmir,Jammu,Graduate,Full Time,Technology and Services
male_0440.wav,3.959625,Are there any chances of Tea items being available by later today ?,Male,60+,Bengali,West Bengal,South 24 Parganas,Post Graduate,Other,Financial Services (Banking and Insurance)
male_0441.wav,4.881,The items Pediasure Balanced Nutritional Powder,Male,60+,Assamese,Assam,Biswanath,Post Graduate,Other,Education and Research
male_0442.wav,9.1914375,That's why this quotation resonate in the inner part of my heart,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0443.wav,4.4675,Can you transfer Rs. 4000 amount to HelpAge India anonymously?,Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
male_0444.wav,5.0000625,"to work in textile mills, establishing a robust industry",Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
male_0445.wav,6.76,But I remember poet and playwright William Shakespeare's,Male,45-60,Kannada,Karnataka,Shimoga,Post Graduate,Other,Manufacturing
male_0446.wav,19.4054375,One of them is Darbhanga Raj or Darbhanga Fort which is very tall structure that is spread in about 50 acre of land. This was built by King Kameshwar Singh.,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
male_0447.wav,4.2650625,Is there any monthly SIP payment that I have to do in December,Male,45-60,Kannada,Karnataka,Shimoga,Post Graduate,Other,Manufacturing
male_0448.wav,5.9204375,Transfer 70000 rupees to selected contacts at 9 AM tomorrow using Amazon Pay,Male,18-30,Malayalam,Kerala,Malappuram,Graduate,Full Time,Technology and Services
male_0449.wav,10.0,We should not let our inner critic win and we can also deal it by not comparing ourselves,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0450.wav,9.84,and they also obey Mangena Puja and they recite Mhalsri also.,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0451.wav,9.8690625,"Further, the Boundary Commission, headed by Sir Cyril Radcliffe, decided on the territorial demarcation between the two newly created provinces.",Male,60+,Bengali,West Bengal,South 24 Parganas,Post Graduate,Other,Financial Services (Banking and Insurance)
male_0452.wav,4.8755625,The Brahmaputra river flows through Assam from east to west,Male,30-45,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
male_0453.wav,3.3665625,local folk songs are sung,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
male_0454.wav,4.395,"In our place, we go to kitchen only after taking a bath",Male,30-45,Maithili,Bihar,Sitamarhi,Graduate,Part Time,Education and Research
male_0455.wav,9.5833125,Can you check if the Jawaharlal Nehru University was an AICTE approved institute in the academic year 2020 - 2021,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
male_0456.wav,12.1685,"Riding a bike is a trend, whether e-bike, cargo bike, or mountain bike. The sustainable sport work in the mountains, as well as in the urban outdoor lifestyle",Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
male_0457.wav,3.218125,"Mahmud Begda, the grandson of Ahmed Ahmed Shah",Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
male_0458.wav,6.465625,as well as those that are not able to get a formal education can benefit from this,Male,45-60,Tamil,Tamil Nadu,Karur,Post Graduate,Full Time,Information and Media
male_0459.wav,3.0333125,And both of these have a lot of challenges,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
male_0460.wav,5.593125,"Again, Dayanand was well received and the Rajkot group elected to join his cause.",Male,30-45,Konkani,Goa,North Goa,Post Graduate,Full Time,Education and Research
male_0461.wav,5.0975,"By the time of the second general election in 1957, Ambedkar had died.",Male,45-60,Nepali,Meghalaya,Ri Bhoi,Post Graduate,Full Time,Education and Research
male_0462.wav,5.0101875,Give me recommendations for choosing health insurance plans provided by the agencies,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0463.wav,8.809625,it is filled with beneficial lessons from shaping the character of a person to bringing peace in the world.,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
male_0464.wav,5.5508125,mashed potato is my go-to meal when i am short on time or ingredients,Male,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Part Time,Education and Research
male_0465.wav,4.349375,"No, I haven't read any English works that have been translated into Odia.",Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
male_0466.wav,4.723125,Can you talk about a time when you had to overcome stage fright,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
male_0467.wav,12.380125,"Further, there are more than 10 government secondary or higher secondary schools where vocational training or vocational education is imparted.",Male,45-60,Nepali,Meghalaya,Ri Bhoi,Post Graduate,Full Time,Education and Research
male_0468.wav,3.246,Why is Fresho Ginger more expensive than yesterday,Male,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Part Time,Education and Research
male_0469.wav,7.0555625,because the Crops have not have not been good and then the farmers will have to suffer,Male,18-30,Gujarati,Gujarat,Sabarkantha,Post Graduate,Full Time,Information and Media
male_0470.wav,3.9085,our local traditions and beliefs by giving an opportunity,Male,18-30,Kannada,Karnataka,Bangalore Urban,Graduate,Part Time,Information and Media
male_0471.wav,3.94,There is a reward in doing good to every living thing.,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
male_0472.wav,3.240125,"scholarships for OBC students, like",Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
male_0473.wav,3.2519375,which is under the Ulthapani Reserve Forest.,Male,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Part Time,Education and Research
male_0474.wav,4.3734375,"IIT Guwahati, Cotton University, Cotton College",Male,45-60,Bodo,Assam,Udalguri,Doctoral (PhD) or higher level,Freelance,Education and Research
male_0475.wav,3.35825,Can i get Sputnik vaccine in District North Goa,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
male_0476.wav,6.685625,wherein the host Stephen Colbert details the entire news,Male,30-45,Hindi,Gujarat,Vadodara,Post Graduate,Full Time,Information and Media
male_0477.wav,5.8095625,There is no question of losing more and more pictures to the film,Male,30-45,Bengali,West Bengal,Kolkata,Graduate,Freelance,Entertainment
male_0478.wav,5.68,and can pursue their education.,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
male_0479.wav,12.652625,"when a person suffers from a life-taking disease, etc. In all these situations, and many other than these",Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
male_0480.wav,4.8524375,How much money is left in my ICICI Bank account?,Male,45-60,Bodo,Assam,Udalguri,Doctoral (PhD) or higher level,Freelance,Education and Research
male_0481.wav,20.2,"There are lots of reasons, there are lots of sense that I think how the sports can be",Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0482.wav,3.8621875,Can I buy Campure Mini Camphor Sticks worth 100 rupees?,Male,30-45,Hindi,Gujarat,Vadodara,Post Graduate,Full Time,Information and Media
male_0483.wav,3.24,"Inside premises of schools and colleges,",Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
male_0484.wav,4.5999375,fraternity even in the generations which have come after it,Male,30-45,Hindi,Gujarat,Vadodara,Post Graduate,Full Time,Information and Media
